icedragon999|25786->5,9710->1,27644->1,19231->5,29742->0,32253->2,16475->2,14050->5,27695->1,21742->2,20484->0,22303->3,27379->0,31748->2,2670->0,5857->2,25624->5,7391->5,8007->0,21898->0,16805->4,17636->1,14903->5,7645->0,11940->2,30709->4,1277->3,5275->3,20481->5,22957->1,2555->1,6883->4,21450->2
ICETE|17494->2,31313->3,15152->4,3127->4,29639->1,5008->4,7405->1,27892->5,23856->1,1474->5,7661->1,21157->4,27022->0,14701->0,16133->1,4775->1,13579->4,13839->0,29922->3,14259->3,20805->0,28322->3,13747->2,30673->2,13908->5,2611->0,9243->4,5608->5,5214->1
ichooselife|13575->3,18408->5,268->5,20135->5,9225->2,21457->1,9839->1,24362->2,13240->1,10701->5,297->4,573->2,5779->3,16801->3,30340->4,27532->0,29181->1,2997->3,338->3,8181->4,23297->2,31195->5,13960->4,8917->0,12522->1,2443->2,4661->3,21762->5,14803->1,6626->1,16182->2,7651->2,7194->5,22639->1,6229->5,7187->1,8059->1,507->1
ician|13591->4
icksel|7461->4,25483->4,24249->2,25386->4,424->2,3015->4,15529->2,320->2,14136->3,26134->4,694->3,9842->0,28322->2,4684->0,30878->2,21755->0,24511->1,21517->0,16799->4,28414->2,12104->1,10045->3,2057->2,2053->3,9396->3,10125->0,8303->2,19014->1,25509->2,29070->5,7325->1,28267->1,23791->1,30663->3,32244->5,20395->2,32113->1,9374->5,16509->4,12882->2,9826->4,16149->2,395->1,5793->4,8028->0,18798->3,5753->2,24062->1,19670->1,12275->1,30557->2,22821->2,10402->2,3452->2,14503->4,3119->5,7322->2,12087->0,28060->4,354->5,2801->3,12648->5,9207->4,29077->5,9160->2,13996->3,23248->1,25586->1,17708->2,1704->3,21616->4,4375->4,7063->5,6640->5,13741->1,13805->0,7744->0,7099->3,18329->5,5877->2,15497->4,29813->5
idkagoodname|22284->0,8491->0,6114->2,19230->0,31521->3,4517->1,25524->4,1181->4,22240->5,5394->4,22814->1,5214->1,32622->4,32162->0,21315->5,30712->1,6280->5,4345->2
iDrummer|23718->2,29736->2,29370->1,2424->0,4980->3,26246->0,22444->0,3950->3,16955->1,28746->0,18679->0,10904->5,31923->2,22879->2,28392->3,6162->2,32658->1,31042->0,1184->1,17397->3,24395->0,21733->2,2881->0,31568->0,5094->1,13961->3,3125->3,17489->4,26845->2,32614->3,4954->1,29727->2,427->4,15837->0,9079->1,23719->5,16628->4,31214->1,17667->2,3377->0,32271->2,15814->0,25500->5,3860->2,5755->1
ifc|31121->3,11772->1,13591->5,21296->4,23028->1,7624->2,18389->0,25811->2,12193->5,22284->2,8491->2,6114->3,19230->2,31521->4,4517->3,25524->2,1181->3,22240->4,5394->1,22814->4,5214->5,32622->0,32162->5,21315->0,30712->0,6280->4,4345->0,7406->5,5873->5,23982->2,2340->2,25939->2,28606->3,13364->5,29987->0,8954->2,12800->1,2417->4,25785->4,7119->4,5543->0,18080->4,2007->5,11900->2,6729->0,579->3,17957->2,16714->1,17611->1,19688->3,1651->4,11909->0,32016->3,32201->3,22741->5,2811->2,29510->5,32235->5,14588->1,21911->4,14143->5,10538->1,4601->4,11335->0,3224->0,11945->5,4509->2,29198->5,31911->1,17213->4,20998->3,15402->0,32089->0
iFlyyen|10688->4,18768->5,23856->2,11370->2,28614->2,17950->1,18441->4,28734->2,20070->5,5239->5,9824->4,4282->5,21470->1,22586->2,16937->3,27363->4,8690->5,32340->4,3536->0,3462->1,31620->4,27084->0,3167->3,8972->1,29108->2,20642->4,19012->0,21924->0,26928->0,12036->4,25584->4,24066->3,22377->1,11689->0,9354->5,7014->3,6822->2,23424->3,9329->0,9284->5,6648->3,5948->4,10416->4,13313->2,26433->5,5756->5,21926->1,11602->2,3793->4,26491->5,14312->4,22744->0,3453->0,15945->1,31133->2,26771->2,18601->4,10534->0,19119->3,29721->2,12646->4,12831->5,4921->5,31623->0,13835->0,23249->4,23559->1,14447->0
ignoble|10688->2,18768->5,23856->4,11370->1,28614->0,17950->2,18441->1,28734->0,20070->1,5239->0,9824->1,4282->3,21470->5,22586->3,16937->3,27363->4,8690->1,32340->2,3536->4,3462->5,31620->4,27084->2,3167->0,8972->5,29108->5,20642->3,19012->1,21924->3,26928->2,12036->1,25584->5,24066->2,22377->0,11689->4,9354->1,7014->4,6822->4,23424->1,9329->3,9284->5,6648->1,5948->4,10416->2,13313->0,26433->5,5756->5,21926->3,11602->0,3793->0,26491->1,14312->0,22744->4,3453->4,15945->4
igordevil|4868->3,13561->2,12919->1
IHackBanMe|17241->4,16866->4,11016->4,6665->3,25782->4,18455->2,11564->2,22086->1,31946->0,1294->2,2990->4,16964->3,18535->5,15161->5,12618->4,22903->1,19200->5,2593->1,30860->4,1928->3,29287->2,1504->0,27384->5,10861->4,2084->3,27036->0,25589->0,24045->1,8215->2,6724->3,22991->3,13928->0,25258->1,6534->5,13293->2,2696->3,22720->1
ihackedlife|7176->5,10127->5,14160->3,5675->1,12141->4,23876->0,1599->5,15646->3,15184->0,17346->0,3745->2,12303->1,3737->0,14400->2,28655->1,2285->5,25630->3,8640->5,6202->5,1739->4,12110->1,16494->0,13495->5,8418->0,22931->2,16488->4,12845->0,32169->3,22870->3,20318->2,4703->2,3229->3,6228->1,14674->3,5029->4,13286->4,5360->3,22555->1,1210->1,27701->1,2705->5,2008->1,18222->3,5689->0,6552->1,25851->2,29642->5,7657->4,639->1,19932->2
ihasacupcake|14057->0,8230->5,2106->3,4909->3,22266->1,18535->5,25557->1,18009->2,18780->0,1206->0,20680->2,23178->0,32646->1,29665->0,79->5,25180->3,9843->5,1256->4,17458->3,3113->5,10868->3,2695->4,20435->0,301->1,13152->3,14993->3,8955->2,17455->2,31735->2,25777->1,7653->3,20990->2,9516->4,27610->4,22358->0,19366->0,12224->3,2232->5,11104->0,22202->2,19687->3,11449->0,21244->2,25126->5,20655->0,21416->1,14705->2,26313->3,17855->3
iHasCupQuakeis|11412->2,28156->2,15962->4,31092->0,28790->3,26849->4,22913->5,5501->3,7506->5,6232->5,32158->1,1681->1,27437->3,10578->2,31311->5,28330->2,22992->1,23165->3,3171->5,426->4,10041->0,13231->3,5491->1,16565->5,15620->3,16496->3,6698->3,28032->2,11583->0,31460->5,1805->4,21957->3,15578->2,1925->0,18276->1,32754->5,2815->4,30874->0,19767->0,26130->1,505->3,17669->1,24873->2,6527->0,29867->1,21995->0,20826->3,30763->3
iibb|32707->4,15159->1,22969->2,8024->0,13149->2,21276->1,14762->4,3179->2,20162->3,26180->2,10760->1,20589->3,23757->5,6393->4,13917->2,8905->5,1683->1,20304->3,30311->4,29905->2,31389->3,29673->4,1198->3,17695->1,16259->5,2054->3,17460->0,30424->0,24507->4
iisha123|12693->2,13766->0,9790->0,22200->2,2107->5,6008->5,13571->2,9898->5,29743->5,16363->1,29374->4,12815->5,19327->4,30673->5,19961->0,31431->3,10549->4,24069->4,11364->2,26908->0,32699->4,25830->1,25596->2,22993->2,23166->0,29057->3,15991->0,7426->2,1337->3,11885->2,5595->0,32360->4,25711->1,10635->4,7809->0,12878->0,11516->3,1359->0,21068->3,7610->2,20863->2,25173->5,25688->5,2127->4,10964->4,15604->0,15783->1,506->0,330->4,23499->2,2056->1,4335->1,17402->3,25153->3,30497->1,22868->1,22606->4,2756->1,5164->2,9089->2,16835->2,2096->2,14583->0,1938->3,27105->0,15949->4,16618->3,23812->4,10095->2,19523->0,19265->4,32207->4,11404->3,14700->4,19161->0,18615->2,13543->4,11287->0,18012->2,8260->0,7607->2,83->3,31034->5,1326->3,25960->5,13440->1,22252->3,31943->3,17227->0,13035->5,6299->5
ijohanhd|23718->3,29736->5,29370->0,2424->1,4980->4,26246->2,22444->3,3950->1,16955->5,28746->3,18679->4,10904->4,31923->1,22879->4,28392->5,6162->0,32658->1,31042->2,1184->0,17397->1,24395->1,21733->5,2881->0,31568->4,5094->2,13961->5,3125->5,17489->2,26845->5,32614->3,4954->5,29727->3,427->2,15837->5,9079->4,23719->5,16628->5,31214->5,17667->0,3377->4,32271->2,15814->2,25500->0,3860->4,5755->1,5924->4,6490->4,4586->2,3076->4,22823->4,14368->3,634->5,2480->2,1357->2,26233->1,17062->2,10585->5,25353->4,4938->5,24646->5,24557->2,17320->2,28296->2,2265->2,19750->5,26865->4,13327->1,25418->3,28879->4,4339->0,468->5,13695->4,31343->0,10361->0,2793->0,5804->1,31404->2,17862->4,3716->1,20681->0,24303->1,32570->3
illen|2650->0,14781->5,4046->0
illogical|2882->1,26032->5,31163->2,26384->0,15000->2,20402->5,29046->1,247->2,4277->2,31333->0,22903->3,19858->5,16602->2,26888->3,30376->2,16802->5,3535->1,233->5,19659->1,23959->2,1244->3,8179->2,11329->2,21079->3,13962->1,25822->5,12068->1,7228->1,13369->2,3647->0,22376->2,22019->2,15839->5,7120->4,5666->2,15125->1,3360->4,16898->2,5653->3,11762->0,5710->2,5101->4,4944->5,5759->4,16004->5,11604->5,16299->2,20013->4,20919->2,283->3,637->5,19675->3,14770->5,29691->1,11141->1,10591->5,14855->4,25299->0,8332->4,16045->1,30815->0,5296->0,15742->1,18613->5,27894->5,25220->1,1680->4,11332->3,25168->3
illsorted|2121->1,24088->3,9886->2,11379->4,25525->3,32243->5,14849->3,31091->1,17631->2,12620->2,24626->0,28506->1,6961->0,4452->0,676->5,29245->5,31064->1,7565->4,31517->0,25430->4,4738->3,4378->2,7703->1,22027->4,2193->3,548->0,3075->5,21939->1,29614->2,14654->1,6706->5,9922->2,27326->2,7015->1,27829->0,23190->5,7641->4,28573->1,10031->4,21578->0,8004->1,13352->2,15108->0,18418->5,19804->1,29949->3,21833->5,6642->0,31584->1,26341->3,10647->4,14502->2,5512->3,30309->5
iMaades_|9521->0,23096->0,1965->4,22105->0,24714->0,26490->0,11499->2,25867->2,26795->2,3432->1,28757->0,5245->1,8527->3,5867->5,14078->3,23623->2,7333->1,10863->1,8166->0,27820->5,28559->1,19108->3,2052->4,1875->2,13878->0,29279->3
imaps|7488->2,154->5,21366->0,10082->2,59->1,10955->5,15342->5,32554->3,29372->2,31946->1,19350->0,21414->3,16615->0,5178->3,18585->4,28047->5,9977->5,11013->3,19054->4,5314->1,19461->3,7062->3,24388->0,17750->3,1977->4,5242->1,28711->2,28901->2,469->2,24443->0,17041->5,21056->4,19352->4,13618->3,9945->1,10303->3,16179->2,6427->4,15727->0,30385->2,1363->5,9285->4,14955->5,12341->0,3763->5,11363->1,6498->3,21936->3,14233->4,3219->1,31081->2,1089->5,50->5,10408->2,2808->1,3045->1,17516->2,32434->3,12089->3,18657->2,12510->1,12234->0,10627->1,6638->3,16151->3,17084->0,19515->0,29502->3,24489->4,29260->4,25498->5
imbricate|2882->0,26032->1,31163->4,26384->4,15000->1,20402->5,29046->3,247->5,4277->2,31333->3,22903->4,19858->4,16602->0,26888->1,30376->2,16802->1,3535->0,233->5,19659->4,23959->1,1244->1,8179->1,11329->4,21079->4,13962->0,25822->3,12068->2,7228->2,13369->5,3647->3,22376->1,22019->4,15839->2,7120->5,5666->2,15125->3,3360->4,16898->4,5653->2,11762->1,5710->5,5101->4,4944->3,5759->5,16004->5,11604->5,16299->0,20013->3,20919->4,283->3,637->5,19675->3,14770->4,29691->3,11141->1,10591->4,14855->0,25299->4,8332->0,16045->4,30815->5,5296->2,15742->2,18613->5,27894->1,25220->2,1680->2,11332->4,25168->0,9175->3,28469->3,31942->5,9291->5,19475->0,1678->2,19571->3,32385->5,2070->1,8127->0
imgi_plays|13561->2,12919->5,12196->2,10284->0,5986->5,3946->3,17963->4,5155->4,19432->1,4930->1,20511->4,26196->0,5787->4,15772->1,632->3,19460->3,9820->2,2570->4,605->0,1972->5,23172->3,31612->0,31150->2,27801->2,5823->5,12344->1,16117->1,25829->4,18501->3,25133->5,5383->4,25897->5,7569->4,14990->4,25566->0,17217->2,10203->1,3012->2,8960->4,10164->1,2126->4,12334->2,21929->1,24643->2,4040->3,14422->2,23761->3,26372->4,8464->0,6472->3,24808->1,13784->1,21032->3,13775->3,22695->4,26786->0,17266->2,10480->5,30980->4,17758->5,5098->2,13456->1,6116->5,10312->4,27127->5,25214->3,30486->0,6057->1,6864->3,7698->2,12058->2,11852->5,24015->5,31014->1,18384->1,7254->0,18171->3,28716->2,23254->4,28120->1,22629->5,18631->3,22979->2,14485->0,4778->4,8908->0,3798->1,2144->1,4001->3,3302->5,31337->0,19135->3,7872->4,29276->3
ImGonnaStabYou|11418->3,22407->2,18375->1,14687->3,11166->1,1603->0,10506->2,5178->1,17787->0,32460->5,2818->3,1206->3,24048->0,23835->1,30376->0,6338->0,2620->1,20683->3,1200->5,20401->2,3542->4,17500->2,26500->0,1250->4,25629->4,1624->4,26376->0,11753->4,23442->0,21944->2,27998->0,12955->1,23305->4,9469->1,29418->2,108->4
immiscible|30544->4,13301->0,18455->0,319->1,10614->0,13843->3,11166->4,3933->1,6340->3,4565->2,20553->5
ImpotentGrandpa|12141->2,26540->1,5228->4,1602->1,24018->3,28009->1,26879->5,19199->2,28506->0,16937->3,21452->3,22857->3,5832->3,24140->3,6222->1,1627->0,1195->4,25624->1,29654->0,23748->5,18583->5,1970->4,9396->3,12112->0,29057->1,30301->5,5323->3,26808->0,5036->4,28606->5,26751->1,27010->5,5708->4,11021->4,29295->4,24943->0,26732->3,4133->3,16895->2,6188->4,13060->4,13826->5,11678->5,28979->1,7614->1,17030->1,5389->0,26511->5,12341->0,19039->0,5277->2,20104->3,22202->3,13285->5,31995->4,16004->4,27070->3,21783->5,5445->4,6750->5,22696->3,7429->4,8794->4,18508->1,15408->0,18165->2,3984->1,12589->3,26769->5,15997->1,29953->5,7100->4,9578->5,11727->5,17265->3,7989->0,30591->4,25762->1,26114->3
improper|6719->1,19315->4,4181->1,25769->1,3918->2,30772->4,25866->4,10100->5,31094->1,20804->5,324->5,16734->4,18596->3,4522->0,15127->4,26449->5,6285->2,12241->4,1341->5,20656->1,11967->2,21261->3,4573->0,26166->4,5384->4,4355->3,20409->1,7877->4,18170->2,5173->0,15890->0,6699->1,24641->2,25920->1,23889->2,32329->4,25552->4,28560->1,4005->1,10035->5,20197->4,7310->0,12511->1,28985->2,13507->4,20426->5,31095->1,16251->1,9628->2,11805->5,6438->0,15345->4,25099->2,24339->0,9752->0,12911->4,31143->2,19732->5,4155->0,24847->2,27791->3,1672->0,31553->4,11588->5,13598->5,12513->0,9429->1,25852->3,14805->5,24005->3,20388->2,14690->4,432->1,13270->4,24793->0,2760->0
Im_Steve|16520->2,3962->2,29736->4,22724->5,4181->1,11451->2,10127->3,299->5,29655->5,4255->0,28152->2,3944->5,12596->4,15106->3,17631->4,4282->2,19084->1,27667->3,10795->1,19886->0,16018->2,5232->3,11173->4,7326->5,29580->2,15918->0,9878->1
inaar|11337->2,16854->0,2277->0,32481->5,14977->4,29596->0,31160->4,26508->2,11242->5,14562->2,3935->3,246->4,9840->1,27993->0,27670->0,28698->0,24509->5,26875->3,14514->0,25855->3,31448->5,1180->4,22872->0,23749->1,2027->1,15766->1,22225->0,30458->4,14272->3,15509->5,9432->3,19310->5,25776->5,29966->3,11376->5,26524->4,15838->1,7016->1,5490->0,110->4,32208->4,28618->2,30899->2,32270->5,21014->2,30773->2,13228->3,5758->5,10002->3,6151->1,25743->2,23610->0,22740->0,10411->1,2862->1,4848->5,16559->2,25813->5,18893->3,10533->3,25313->4,26688->4,24768->3,32209->4
InboundEcho|22105->4,12919->4,17493->1,27644->4,11425->0,22444->3,5502->1,10100->2,11190->1,1599->3,12817->3,10113->1,14085->1,3880->0,19862->5,5396->2,32000->3,4452->2,8690->3,24983->2,3220->3,3856->2,2114->4,25706->5,19400->5,17743->3,2654->4,1971->5,22663->1,20744->2,1521->5,8303->3,18676->4,7426->4,23465->5,31065->2,22669->1,30092->4,29987->4,106->1,18616->0,21915->1,1348->0,21777->1,16184->1,29474->5,26159->1,13807->2,24575->5,2755->4,7700->4,27903->3,524->1,10037->2,32288->0,19805->4,1862->4,11363->2,1654->1,345->3,14178->4,11449->4,428->0,9398->0,16299->2,16021->3,5510->2,28742->2,11745->1,31856->0,22890->3,12903->1,14709->5,29023->3,9811->1,28832->5,25972->0,10044->2,15570->1,11249->3,12235->5,7993->0,21918->0,21095->0,24478->0,22729->5,26399->2,15804->4,14547->1,13599->3,4642->1,24970->4,19611->1,25212->5
inchworm|4015->3,16492->2,21651->1,21617->4,13113->5,11416->3,30923->3,28940->4,29376->5,15020->4,12618->2,4114->2,18599->2,5153->5,23835->0,3837->2,9022->1,5435->1,21857->2,23069->1,11464->2,2028->3,15215->0,305->5,1101->4,25579->5,4841->0,26980->3,28896->5,23645->0,32174->1,10636->0,14170->0,7088->2,7573->2,14355->4,28733->3,7695->0,7230->2,24361->2,20710->4,5713->2,16027->2,6666->5,31995->1,31604->3,9398->1,28547->1,10752->4,3488->3,26278->0,14191->5,12939->4,6850->0,24426->4,25574->2,30213->3,28222->3,27975->0,24449->2,25931->3,19476->5,31223->1,21418->2,13738->5,9829->3,27572->0,25944->2,24120->3,26003->0,22361->2,9731->0,2674->3,17354->4,24791->5,1689->2,18320->1,11767->4,362->1
incommodity|16126->2,2626->4,15109->5,29740->4,16290->5,7090->2,12814->3,29349->4,4233->3,7114->2,408->2,12746->2,26326->5,11119->1,9149->1,12600->4,19605->5,24817->0,31184->5,23169->1,14172->2,32308->1,21962->3,5014->2,18127->4,21897->5,4657->2,29295->1,6705->4,21777->0,17239->0,31457->0,307->4,22467->3,13603->4,31968->3,10032->3,22449->5,1610->5,27675->0,13396->0,5782->1,2324->2,6219->5,6618->1,674->3,11806->1,7728->0,5237->2,30619->5,1155->0,20073->4,17472->0,11169->3,10232->4,19591->2,12790->1,6931->0,1769->4,26918->5,11512->5,3752->4,28440->5,29098->3,24397->1,31379->1,2359->5,29344->4,9763->0,17086->2,31280->4,23486->0,18774->4,6772->4,8422->3,4982->3,13496->2,1286->3,17893->3,433->4,13445->2,18659->3,31239->0,18869->0,6988->5,6296->2,12943->2,20331->0,20079->1,1424->0
incongruity|28817->1,4743->2,11786->3,28152->5,19583->5,12155->3,24018->2,16769->1,3880->3,24514->3,26170->2,15910->1,27028->1,9150->3,17395->2,25638->0,25600->3,8227->5,7019->0,18878->1,23428->5,10369->4,26902->5,16789->1,22667->0,1575->0,15024->4,18559->0,22653->4,12395->0,21488->3,21448->5
incuse|5361->5,25580->3,23210->4,13767->2,13557->1,18525->5,12531->1,24184->0,14412->2,9223->2,1752->0,13814->0,14133->5,22910->0,22971->4,22296->5,7858->1
indefectible|20162->2,26180->3,10760->4,20589->0
indelicacy|11016->2,4986->3,9502->4,5017->5,22407->2,4318->5,5022->5,22012->2,22395->3,22817->4,23269->0,20328->1,32189->5,8472->5,25768->1,15769->0,1202->0,21331->5,3715->2,23590->3,24757->4,10484->3,19487->3,24600->1,15585->3,28617->2,3415->5,22256->0,5006->2,7587->1,23768->1,15836->4,7021->2,13354->5,11678->3,17624->4,27903->3,3446->0,581->4,30116->4,30785->4,2316->5,8121->5,6817->2,16908->2,24661->5
indescribable|26180->5,10760->0,20589->4,23757->2,6393->1,13917->4,8905->0,1683->5,20304->1,30311->3,29905->2,31389->3,29673->0,1198->1,17695->5,16259->2,2054->4,17460->1,30424->0,24507->2,5656->1,3087->0,25390->0,6926->2,2081->3,16338->4,25490->3,18502->1,8718->2,6188->4,2785->2,24575->5,18721->4,21698->0,31590->1,3998->5,14552->2,11353->0,20109->2,16924->1,1576->3,11907->4,17435->4,8473->1,21714->4,10407->1,2807->2,11132->0,7756->3,25761->2,9979->0,10588->2,4742->0,13519->0,7996->4,13457->3,24476->3,27425->5,23722->5,10719->5,31188->3,22809->5,15399->4,12775->5,29211->5,3154->4,1098->4,2902->5,30423->4,7208->4,28074->1,18386->5,25901->1,24561->3
indictment|15436->5,10491->3,12198->4,11423->1,5986->0,13841->0,17971->4,17059->3,19832->0,13242->0,11796->0,29071->0,5508->2,31022->3,685->4,6647->3,15331->2,2569->5,28548->3,1243->3,23173->4,2852->4,13293->1,27916->3,7455->1,23521->1,9469->4,17249->4,7757->2,10093->5,20447->4,22475->5,26429->2,13889->0,20456->0,17211->0,20158->1
Indigo86|14088->2,9427->1,11198->1,21276->3,16967->2,2260->0,4986->2,7446->4,7053->1,319->3,3433->1,28155->1,19350->2,32152->5,15649->4,4754->0,25557->2,7474->0,4114->2,19858->0,27635->0
indoor|28890->3,4069->5,461->3,3543->4,15436->1,10491->2,12198->0,11423->3,5986->0,13841->2,17971->4,17059->0,19832->1,13242->4,11796->3,29071->0,5508->3,31022->5,685->4,6647->5,15331->3,2569->4,28548->4,1243->5,23173->0,2852->3,13293->0,27916->2,7455->1,23521->4,9469->5,17249->4,7757->3,10093->1,20447->1,22475->4,26429->3,13889->5,20456->5,17211->4,20158->1
inductee|2628->0,15446->0,2261->4,22046->3,15021->2,317->0,13522->5,547->4,21335->0,11956->3,5177->3,16343->1,10669->4
industrialize|23756->2,28153->3,25628->3,11124->3,4630->2,20019->5,8529->3,27955->0,29005->0,28782->2,6102->5,30578->5,11584->3,25706->1,20008->3,10737->3,1248->0,2430->0,25297->2,28894->0,14300->1,1344->2,3195->0,24932->5,26682->0,32798->3,10629->1,4133->1,23942->1,26159->2,150->2,23423->4,8287->3,2450->3,28260->1,22069->5,16695->3,32036->2,569->5,26131->3,25615->4,19808->2,31244->0,25911->0,10909->1,1269->1,20755->3,4448->1,15724->5,22607->3,5971->1,5165->4,9267->5,24250->0,23288->3,6726->5,3284->3,27616->3,9884->1,13955->4,4770->5,13580->3,21260->0,23282->2,13347->4,30224->0,26707->1,21728->1,20822->2,24097->4,31008->2,24727->5,8262->4,24500->1,2800->5,23771->5,17897->2,29817->0
Inertia|26520->0,9025->0,11290->4,12896->0,1588->1,21651->1,31163->0,70->5,7192->4,4875->5,20559->3,29737->1,9223->4,12886->2,12785->1,19216->5,23147->3,30579->3,26940->0,18669->5,10671->2,12774->5,18584->0,4528->2,17887->0,685->5,24567->0,9435->3,11592->2,22872->4,13065->2,12109->2,338->3,20007->0,26647->2,20674->4,10611->0,10370->0,27858->4,18908->2,11659->5,29674->5,3722->3,5332->2,15620->0,17450->5,27097->1,22602->3,5383->0,25721->5,6883->0,7571->2,23719->5,11936->0,25552->5,31948->3,13286->5,2558->3,4331->4,16663->5,20165->2,5714->0,9091->1,6828->5,15108->5,5756->1,27786->3,2617->5,11598->2,6263->5,29020->5,22982->5,22952->5,4962->2,26337->1,3457->3,5952->5,10502->0,3119->0,10386->3,22606->4,12075->0,17337->0
InfamousOG1973|16126->0,15021->3,14176->3,23756->1,28099->2,20589->4,14399->3,20659->0,22012->3,15382->3,20035->5,4565->0,30536->2,5640->2,9977->5,28067->5,23003->4,22048->4,32646->2,10745->4,5435->2,233->5,25671->4,20222->5,17753->1,8411->3,1251->0,15178->2,114->1,13470->4,25439->5,25528->0,5584->2,28354->2,27730->5,4444->2,24753->4,28628->2,5921->1,4822->5,10093->5,21293->0,2557->5,9812->0,7016->2,3450->4,4372->5,22639->4,30297->3,8289->1,9831->2,27640->3,12895->4,8962->4,3972->2,24645->5,4935->0,24802->2,2524->1,26130->1,20535->4,7617->4,2102->5,14422->4,25446->4,2244->4,1110->5,14368->2,13563->1,15345->0,25324->1,7847->4,7316->4
Inferno592|2275->5,15446->1,26271->1,17050->4,5292->3,20162->1,7851->5,11418->3,22407->4,18375->2,14687->2,11166->1,1603->1,10506->1,5178->2,17787->4,32460->5,2818->4,1206->0,24048->4,23835->2,30376->3,6338->3,2620->0,20683->3,1200->1,20401->2,3542->4,17500->5,26500->2,1250->1,25629->2,1624->1,26376->0,11753->1,23442->4,21944->1,27998->4,12955->1,23305->5,9469->0,29418->3,108->0,31957->2,11376->4,3824->0,22354->0,16182->1,2572->4,3366->5,16254->0,17769->0,27943->2,8285->1,2666->5,14181->4,10036->0,492->1,4819->2,2815->5,23383->1,22825->1,25002->2,21929->2,11854->1,6659->1,27522->0,4586->0,30756->5,9628->5,22742->4,7657->3,13120->3,2803->2,20861->5,28324->5,4507->3,20821->4,15416->1,11614->1,10534->1,28069->5,11186->0,12232->3,7988->0,1716->5,15360->5,24480->0,23391->4,7813->0,1931->3,14358->5,13542->5,25586->3,30749->5,10095->1
ing|21792->4,21328->1,8401->5,23983->0,1743->1,26115->0,23405->4,1986->3,30451->1,18096->1,23341->2,10613->3,9226->4,11167->3,3323->3,223->4,22709->3,18669->2,5466->3,25609->2,10624->4,32339->3,29675->2,2154->2,7191->3,8215->3,2013->3,3957->2,10664->4,11753->3,13964->4,20760->3,27730->2,15113->3,24055->1,21761->3,21668->1,8700->5,23880->4,6898->0,12487->5,16511->1,2419->4,9593->3,8061->2,6128->5,3233->5,5942->4,12877->1,5760->3,24255->4,4173->0,17875->0,32018->0,20514->0,10401->1,635->4
ingeniocraftero|3944->2,2447->0,12480->1,28009->4,18568->1,19862->1,5093->5,24929->3,7305->1,24756->2,19953->1,25940->0,12680->1
ink|6301->1,10450->1,2650->3,14781->3,4046->1,24369->4,27077->5,5884->2,13575->2,18408->5,268->0,20135->3,9225->2,21457->4,9839->4,24362->5,13240->4,10701->2,297->0,573->4,5779->3,16801->1,30340->3,27532->5,29181->1,2997->1,338->5,8181->5,23297->2,31195->1,13960->1,8917->3,12522->2,2443->4,4661->5,21762->1,14803->1,6626->2,16182->4,7651->1,7194->2,22639->4,6229->4,7187->2
Insaneacorn|3379->0,10956->4,19500->2,8491->2,1941->4,4872->0,30555->4,2024->3,7090->0,11956->5,28308->4,20019->5,22904->3,1683->3,24585->0,1507->2,32189->0,5783->3,17499->4,16800->5,2202->1,27493->4,7062->4,25668->2,5334->5,14320->5,1256->1,16420->1,15215->5,11329->1,8026->0,5887->5,412->3,3098->0,1340->5,17701->1,31722->0,1276->1,26327->5,4877->0,29480->0,6707->1,8700->4,24419->1,5788->4,7280->4,10740->1,2292->2,20456->1,6557->5,530->0,14940->0,30899->3,11530->4,21744->2,2568->0,27219->3,7656->2,16020->5,8439->2,30398->1,5086->5,4334->5,12236->5,21042->5,12918->2,1192->4,29867->4,13014->3,629->1,27609->2,24808->1,16280->2,20978->0,30307->2,17062->5,29526->4
InShaDoX|2370->2,2034->3,15245->3
insigmatheory|9898->4,29743->3,16363->4,29374->4,12815->2,19327->4,30673->2,19961->0,31431->0,10549->1,24069->3,11364->3,26908->0,32699->3,25830->4,25596->1,22993->4,23166->5,29057->2,15991->1,7426->5,1337->3,11885->1,5595->3,32360->5,25711->3,10635->5,7809->0,12878->0,11516->5,1359->5,21068->4,7610->2,20863->3,25173->0
instantaneous|11498->0,28157->0,18301->1,12154->4,28023->4,12909->1,32519->1,12204->5,9243->4,3904->5,14538->1,9151->1,29820->2,25638->5,9496->5,26489->2,7462->4,21749->5,23489->5,10368->1,26808->3,5212->4,22669->2,1274->1,5917->3,10462->2,22651->0,32029->3,14773->5,12312->4,2293->5,7619->4,27455->5,12995->0,23917->0,25503->1,12496->5,14575->2,28903->1,22581->3,15924->1,19825->2,24578->2,25802->1,28622->0,31556->2,27621->3,28325->4,26291->5,9861->2,12703->3,5175->1,27651->0,24075->0,15787->2,18462->1,21530->0,31523->0,28399->4,18472->3,3418->5,15731->3,13177->1,20564->2,16792->1,2578->2,22580->3,23906->0,9941->2,24352->4,14841->1,31230->1,1491->5,23726->2
insubordinate|21866->4,9735->0,13840->5,32123->5,19917->1,12621->4,11984->4,27800->2,13275->2,14689->1,8103->4,2529->1,8378->3,7675->4,29327->1,27814->5
